company_name,category,sub_category,area,address,website,phone,email,source_url,source_type
Darpan Physiotherapy & Fitness Center,Wellness & Clinics SME,Physiotherapy center,Adajan,"Adajan Dn, Surat",,,,https://www.practo.com/surat/clinic/darpan-physiotherapy-fitness-center-adajan-dn,Practo
Dr. Jadvani's The Cosmetic & Dental Clinic,Wellness & Clinics SME,Dental clinic,Mota Varachha,"G-7, Pali Hill Residency, Nr. CNG Pump, Sudama Chowk, Mota Varachha, Surat",,,,https://www.practo.com/surat/cosmetic-aesthetic-dentist,Practo
Physio Cure,Wellness & Clinics SME,Physiotherapy center,Vesu,"G-12, Ground Floor, Someshwara Square, Canal Road, Opp Aagam Heritage Bungalows, Vesu, Surat",,,,https://www.practo.com/surat/clinic/physio-cure-vesu-1,Practo
Vani Skin Care,Wellness & Clinics SME,Skin/derma clinic,Sagrampura / Majura Gate,"No. 206-209, Tirupati Chambers, Hanuman Sheri, Sagrampura, Ring Road, Surat",,,,https://www.lybrate.com/surat/clinic/vani-skin-care-majura-gate,Lybrate
AAKAR Architects & Associates,Architecture & CAD/Engineering,Architecture firm,Surat,"Surat, Gujarat",https://www.facebook.com/aakararchitectsandassociates/,,,https://www.facebook.com/aakararchitectsandassociates/,Facebook page
Aura Interior Studio,Architecture & CAD/Engineering,Interior design studio,Vesu,"No. 405, Four Point, VIP Road, Vesu, Surat 395001",,8141424574,aura04studio@gmail.com,https://www.sulekha.com/aura-interior-studio-vesu-surat-contact-address,Sulekha listing
INK inc,Architecture & CAD/Engineering,Interior / Architecture firm,Surat,"Surat, Gujarat",https://www.facebook.com/INKinccorp/,9825134039,,https://www.facebook.com/INKinccorp/,Facebook page
Likha Design Studio,Architecture & CAD/Engineering,Interior / Architecture studio,Adajan,"Adajan Dn, Surat, Gujarat 395009",https://kreatecube.com/profile/likha-design-studio,,,https://kreatecube.com/profile/likha-design-studio,KreateCube profile
Ankit Gems,Diamond & Bourse,Diamond exporter,Katargam (Gotalawadi),"Plot 315, Patel Faliya, Gotalawadi, Katargam, Surat 395004",,,,https://www.justdial.com/Surat/Ankit-Gems-Plot-No-315-Patel-Faliya-Gotalawadi-Katargam/0261PX261-X261-140702144542-E7Y1_BZDET,JustDial + search snippet
AP Gems,Diamond & Bourse,Diamond manufacturer,Mahidharpura,"102 Veer Ashish Building, Thobha Sheri, Mahidharpura, Surat 395003",,,,https://www.justdial.com/Surat/AP-GEMS-Mahidharpura/0261PX261-X261-170121213859-E8R8_BZDET,JustDial + search snippet
Jogigems Diamond Supplier,Diamond & Bourse,Diamond manufacturer & merchant,Varachha (Mini Bazar),"608 Rajhans Heights, Choksi Bazar, Mini Bazar, Varachha Road, Surat 395006",,,,https://www.justdial.com/Surat/Jogigems-Diamond-Supplier-Varachha-Road/0261PX261-X261-180228143600-J5W5_BZDET,JustDial + search snippet
OM Diamond,Diamond & Bourse,Diamond manufacturer (fancy cuts),Varachha (Mini Bazar),"510 Rajhans Heights, Mini Bazar, Behind M.D. Tower, Varachha Road, Surat 395006",,,,https://www.justdial.com/jdmart/Surat/OM-Diamond-Behind-MD-Tower-Varachha-Road/0261P2621-2621-110201150720-W4K4_BZDET/catalogue,JustDial + search snippet
R Rajesh Exports,Diamond & Bourse,Diamond exporter,Katargam,"303 Nandu Doshi Ni Wadi, Opp Bus Stop, Katargam, Surat 395004",,,,https://www.justdial.com/Surat/R-Rajesh-Exports-Opposite-Bstation-Lane-Katargam/0261PX261-X261-140712112547-F9Y8_BZDET,JustDial + search snippet
Shree Krishna Exports,Diamond & Bourse,Diamond exporter,Katargam (Gotalawadi),"Nishal Faliya, Gotalawadi, Katargam, Surat 395004",,,,https://www.justdial.com/Surat/Shree-Krishna-Exports-Katargam/0261PX261-X261-140714122915-H3M2_BZDET,JustDial + search snippet
Surat Khaman House,Food & Hospitality SME,Farsan / Khaman,Gopipura,"Near Subhash Chowk, Gopipura, Surat",suratkhamanhouse (FB),,,https://www.facebook.com/suratkhamanhouse/,Facebook/JustDial
The Cakesmith,Food & Hospitality SME,Cake Shop / Home Bakers,Surat,"Surat (designer cakes, home delivery)",thecakesmithsurat (IG),,,https://www.instagram.com/thecakesmithsurat/,Instagram
Akash (Aakash) Plastopack Pvt Ltd,GIDC Manufacturing,Plastics / Flexible Packaging Film,GIDC Sachin,"Plot No 1 141/142, Road No ID-1, GIDC Sachin, Surat 394230, Gujarat",,,,https://www.indiamart.com/aakash-plastopack-private-limted/,IndiaMART
Krishna Dye Chem,GIDC Manufacturing,Dyes / Textile Auxiliaries,Pandesara,"28/C, Lalakunj Estate, Near Rachana Dyeing Mill, Pandesara GIDC, Surat 394221, Gujarat",https://www.krishnadyechem.in/,,,https://www.krishnadyechem.in/contact.html,Company website
Balaji Infosol,IT & Software,Software development / IT services,Surat,"Surat, Gujarat",http://sbitindia.co.in/,,,https://www.goodfirms.co/directory/city/app-development/surat,GoodFirms directory listing
Dhyanvi Technologies,IT & Software,Website design / SEO,"Lal Darwaja (Railway Station), Surat","1106B, 11th Floor, Excellent Business Hub, Lal Darwaja Road, Near Railway Station, Surat 395003",https://dhyanvi.com/,,,https://dhyanvi.com/contact/,Company website (contact page)
Cheers Events,Media/Video/Photo,Wedding production / event media,Piplod / City Light,"306, Union Heights, Rahulraj Mall Lane, Piplod, City Light, Surat 395007",,,,https://surat.wedding.net/other/1593075/,Wedding.net / directory
Image Photo Studio,Media/Video/Photo,Photography studio,Vesu,"Opposite Aagam Orchid, Near Nandini 2, Vesu, Surat",,,,https://www.justdial.com/Surat/Image-Photo-Studio-Opposite-Aagam-Orchid-Near-Nandini-2-Vesu/0261PX261-X261-220512162730-B5I3_BZDET,JustDial listing
Mitra Production,Media/Video/Photo,Ecommerce/video production,Godadara,"Near Capital Square, Parvat Gam, Godadara, Surat",,,,https://www.justdial.com/Surat/Mitra-Production-Near-Capital-SquareParvat-Gam-Godadara/0261PX261-X261-230309203324-I3M2_BZDET,JustDial listing
Sai Mandir Film Production,Media/Video/Photo,Film/video production,Adajan,"Adajan, Surat 395009",,,,https://www.sulekha.com/sai-mandir-film-production-surat-adajan-surat-contact-address,Sulekha listing
Adroit Immigration Services Pvt Ltd,Professional Services SME,Immigration consultant,Nanpura,"Ground Floor, Ahura Mazda, Nr Jivan Shaili Clinic, Nanpura, Surat 395001",,,,https://dir.indiamart.com/surat/immigration-service.html,Directory (IndiaMART)
Happy Events,Professional Services SME,Event & wedding planner,Surat,,https://happyeventsurat.com/,9714779996,,https://happyeventsurat.com/,Company website
MAK Fabrics,Textile Manufacturing,Embroidery (Schiffli),Surat,"Surat, Gujarat",https://www.makfabrics.in/schiffli-embroidered-fabric.html,,,https://www.makfabrics.in/schiffli-embroidered-fabric.html,Company website
Seeboo Tex Faab,Textile Manufacturing,Embroidery (Schiffli),Surat,"Surat, Gujarat",https://www.seebootexfaab.in/schiffli-work-fabric.html,,,https://www.seebootexfaab.in/schiffli-work-fabric.html,Company website
K.P. Fitness Gym,Wellness & Clinics SME,Gym/fitness center,Adajan,"Adajan Dn, Surat",,,,https://fitmasto.com/en/k-p-fitness-gym-in-adajan-dn-surat/gym556,Fitmasto
Siddharth Hair Transplant Centre,Wellness & Clinics SME,Hair transplant/cosmetic clinic,Surat,Surat (address not in snippet),https://siddharthhairtransplant.com/,,,https://siddharthhairtransplant.com/,Business website
Aurora ENT & Dental Clinic,Healthcare,ENT + dental clinic,Surat,Surat (ENT + dental under one roof),https://www.auoraentdental.com/,,,https://www.auoraentdental.com/,Clinic website
Vatsalya Maternity & Children Hospital,Healthcare,Maternity & children hospital,Bhedvad,"Bhedvad, Surat",https://www.medindia.net/directories/hospitals/vatsalya-maternity-children-hospital-surat-gujarat-28175.htm,,,https://www.medindia.net/directories/hospitals/vatsalya-maternity-children-hospital-surat-gujarat-28175.htm,Directory (Medindia)
AONE SEO Service,IT & Software,Digital marketing / SEO agency,Surat,"Surat, Gujarat",https://www.aoneseoservice.com/,,,https://www.aoneseoservice.com/digital-marketing-agency-in-surat.html,Company website
Trisha Films Surat,Media/Video/Photo,Video production,Surat,"Surat, Gujarat",,,,https://www.justdial.com/Surat/Video-Production-Services/nct-10521425,JustDial listing
Devanshi Property Consultant,Professional Services SME,Real estate consultant,Adajan,"Shop No 20, Samrat Campus, Pal Road, Adajan Dn, Surat 395009 (Near L P Savani School)",,,,https://www.justdial.com/Surat/Devanshi-Estate-Agency-Near-L-P-Sawani-School-Adajan-Road/0261P261STDF000805_BZDET,Directory (JustDial)
Metropolis Event,Professional Services SME,Event management,New City Light,"Om Terrace, New City Light Road, Surat",,,,https://www.justdial.com/Surat/Event-Management-Companies-For-Corporate/nct-10552202,Directory (JustDial)
SR India Communication,Professional Services SME,Event & exhibition management,Surat,"15, Mani Nagar, A.K. Road, Surat",,,,https://www.sulekha.com/corporate-event-management-companies/surat,Directory (Sulekha)
Umesh A Patil Advocate,Professional Services SME,Advocate (civil),Udhana,"C-301, Navagam Dindoli Road, 2nd Floor, Opp Navagam Bus Stop, Ramayan Park, Jamuna Park Society, Udhana, Surat 395001",,9925458897,,https://lawrato.com/lawyers/surat,Directory (LawRato)
7 Unisex Salon,Wellness & Clinics SME,Salon (unisex),Adajan,"4, Surya Darshan Apartment, Opposite Bhulka Bhavan Market, Anand Mahal Road, Adajan Road, Surat 395009",,,,https://www.justdial.com/Surat/7-Unisex-Salon-Opposite-Bhulka-Bhavan-Market-Adajan-Road/0261PX261-X261-131113120443-M6E6_BZDET,JustDial
Alpine Physio & Fitness,Wellness & Clinics SME,Physiotherapy center,Rander/Adajan,"#313, Satyam Shopping Complex, Talwadi, Rander, Adajan Dn, Surat",,,,https://www.practo.com/surat/physiotherapist,Practo
Black Beauty Spa,Wellness & Clinics SME,Spa/massage center,Vesu,"Vesu, Surat",,9662268377,,https://www.helloindia.co/Surat/Black-Beauty-Spa/Vesu,HelloIndia
Gruham Solutions (Gruham Design Studio),Architecture & CAD/Engineering,Architecture / Design studio,Sarthana,"39, Ashirwad Park Society, B/H Subhash Nagar Society, Sarthana, Jakatnaka, Surat 395006",https://www.houzz.in/professionals/architects-and-building-designers/gruham-design-studio-pfvwin-pf~1203033188,,,https://www.houzz.in/professionals/architects-and-building-designers/gruham-design-studio-pfvwin-pf~1203033188,Houzz profile
Naksh Gruham Design Studio,Architecture & CAD/Engineering,Interior design studio,Surat,"Surat, Gujarat",https://nakshgruhamdesignstudio.in/,,,https://nakshgruhamdesignstudio.in/,Company website
Square Studio Designs,Architecture & CAD/Engineering,Design studio,Katargam,"555, Laxmi Enclave 2, Opp Gajera School, Katargam, Surat",,9998803717,,https://www.facebook.com/squarestudio.india/,Facebook page
Govinda Diamond,Diamond & Bourse,Diamond manufacturer (polished + LGD jewellery),Mahidharpura,"Mahidharpura, Surat 395003",,,,https://www.justdial.com/Surat/Govinda-Diamond-Mahidharpura/0261PX261-X261-171212071326-D5U5_BZDET,JustDial + search snippet
Harekrishna Jems,Diamond & Bourse,Diamond exporter,Katargam,"C 3753 Nandu Doshni Wadi, Vasta Devdi Road, Opp Torrent Power Station, Katargam, Surat 395004",,,,https://www.justdial.com/Surat/Harekrishna-Jems-Opposite-Torrent-Power-Station-Katargam/0261PX261-X261-110819124631-B8G7_BZDET,JustDial + search snippet
Jewel Star,Diamond & Bourse,Diamond exporter,Katargam (Old GIDC),"Opp RJD Business Hub, Old GIDC, Katargam, Surat 395004",,,,https://www.justdial.com/Surat/Jewel-Star-Opposite-RJD-Business-Hub-Old-GIDC-Katargam/0261PX261-X261-110819172526-Z6G3_BZDET,JustDial + search snippet
Kiran Exports,Diamond & Bourse,Diamond exporter,Katargam,"Bhavani Circle, Katargam, Surat 395004",,,,https://www.justdial.com/Surat/Kiran-Exports-Bhavani-Circle-Katargam/0261PX261-X261-190923115018-E2V8_BZDET,JustDial + search snippet
P Hitesh & Co,Diamond & Bourse,Diamond manufacturer & exporter,Mahidharpura,"Mahidharpura, Surat 395003",,,,https://www.justdial.com/jdmart/Surat/P-Hitesh-Company-Mahidharpura/0261PX261-X261-110211184859-N5U4_BZDET/catalogue,JustDial + search snippet
Palak Designer Diamond Jewellery,Diamond & Bourse,Diamond jewellery manufacturer,Mahidharpura,"201 Santok Diamond Building, Hat Faliya, Mahidharpura, Surat 395003",,,,https://www.justdial.com/Surat/Palak-Designer-Diamond-Jewellery-Hat-Faliya-Mahidharpura/0261PX261-X261-130606150709-M1C2_BZDET,JustDial + search snippet
Patisserie Cakeshop,Food & Hospitality SME,Cake Shop / Patisserie,Surat,Surat (patisserie),patisserie_cakeshop (IG),,,https://www.instagram.com/patisserie_cakeshop/,Instagram
Metal Fab Engineers,GIDC Manufacturing,Engineering / Heat Exchangers & Pressure Vessels,GIDC Sachin,"GIDC Sachin, Surat, Gujarat",,,,https://www.justdial.com/jdmart/Surat/Metal-Fab-Engineers-GIDC-Sachin/0261PX261-X261-160523105246-Z7Q2_BZDET/catalogue,JustDial
R P Plastic Industries,GIDC Manufacturing,Plastics / Reprocessed Granules,GIDC Sachin,"Plot No. 938, Road No. 6, Sachin GIDC, Surat 394230, Gujarat",https://www.rpplasticind.com/,+91 8140 888110,info@rpplasticind.com,https://www.rpplasticind.com/contact,Company website
Suman Chemical Industries,GIDC Manufacturing,Specialty / Construction & Paper Chemicals,GIDC Sachin,"Plot No. C-1-B-461, Road No. 82/4, GIDC Sachin, Surat 394230, Gujarat",https://sumanchem.in/,,,https://sumanchem.in/about/,Company website
Tirth Sales,GIDC Manufacturing,Engineering / Investment Castings,GIDC Sachin,"Plot No. 7312/1, Road No. 7, GIDC Sachin, Surat 394230, Gujarat",https://www.tirthsales.com/,,,https://www.tirthsales.com/,Company website
Tribhuvan Polymers Pvt Ltd,GIDC Manufacturing,Plastics / PP Bags,Palsana,"Block No. 63, Near NH-8, Village Makhinga, Taluka Palsana, Surat, Gujarat",,,,https://www.indiamart.com/tribhuvan-polymers-private-limited/aboutus.html,IndiaMART
Uni Tech Valves & Pneumatics,GIDC Manufacturing,Engineering / Valves & Flow Meters,GIDC Sachin,"Plot No 6234, Road No 62, Sachin GIDC, Surat, Gujarat",https://www.unitechvalvesindia.com/,,,https://www.indiamart.com/jdfdsales/,IndiaMART / company
Dreamztech / WAMA Technology (Surat),IT & Software,Mobile app development,Surat,"Surat, Gujarat (also Mumbai)",https://www.wamatechnology.com/,,,https://www.wamatechnology.com/contact-page/,Company website (contact page)
Blue Sky Holidays,Professional Services SME,Travel agency,Vesu,"UG-148, Marvella Corridor, V.I.P Road, Vesu, Surat (est 2016)",,,,https://www.justdial.com/Surat/Tour-Operators/nct-10488628,Directory (JustDial)
Capital Real Estate & Land Broker,Professional Services SME,Real estate / land broker,Surat,,,7490856903,,https://www.justdial.com/Surat/Real-Estate-Agents/nct-10192623,Directory (JustDial)
Kshetrapal Tours & Travels,Professional Services SME,Travel agency,Adajan,"F-13, 1st Floor, Heta Complex, Main Road, near LP Savani Circle, Adajan, Surat",,,,https://www.tourtravelworld.com/travel-agents/india/adajan-surat_tour-operator.htm,Directory (TourTravelWorld)
Ravindra Patil LIC Agent,Professional Services SME,Insurance advisor (LIC),Surat,"LIC Branch 2863, Surat",,7016306447,ravipatil@licservicecenter.in,https://licservicecenter.in/,Company website
Mayfab (Maya Fab),Textile Manufacturing,Embroidery (Schiffli),Surat,"Surat, Gujarat",https://www.indiamart.com/mayafab-surat/schiffli-fabric.html,,,https://www.indiamart.com/mayafab-surat/schiffli-fabric.html,IndiaMART
Malay Dance & Zumba Fitness Studio,Wellness & Clinics SME,Fitness/dance studio,Adajan,"U-85, C Wing Shreeji Arcade, Anand Mahal Rd, Adajan, Surat 395009",,,,https://www.yogapositions.co.in/yp/india/gujarat/surat-district/surat/malay-dance-zumba-fitness-studio-dance-school-in-surat-gujarat/,Yogapositions
Riyaz's Unisex Salon,Wellness & Clinics SME,Salon (unisex),Adajan,"Marvella Business Hub, Hazira Road, Adajan, Surat 395009 (Opp New RTO)",,,,https://www.justdial.com/Surat/Riyazs-Unisex-Salon-Near-Sneh-Sankul-Wadi-Anand-Mahal-Road/0261PX261-X261-170928184837-R6V1_BZDET,JustDial
Zahra Unisex Salon,Wellness & Clinics SME,Salon (unisex),Adajan,"Shop No. 12-13, Western Arena, Near Madhuvan Circle, Green City Road, Adajan, Surat 395009",,,,https://www.justdial.com/Surat/Zahra-Unisex-Salon-Near-Madhuvan-Circle-Adajan-Dn/0261PX261-X261-171225022646-D2F1_BZDET,JustDial
Creative Eventwala,Professional Services SME,Event management,Surat,,https://creative-eventwala.ueniweb.com/,9727698505,,https://creative-eventwala.ueniweb.com/,Company website
Cocohead Unisex Salon,Wellness & Clinics SME,Salon (unisex),Adajan Gam (Pal),"Pal Adajan, Adajan Gam, Surat",,,,https://magicpin.in/Surat/Adajan-Gam/Beauty/Cocohead-Unisex-Salon-Pal-Adajan/store/160c669/,magicpin
Newme Unisex Salon,Wellness & Clinics SME,Salon (unisex),Adajan,"Shop UG-45, Raj Corner, L P Savani Road, Adajan Road, Surat 395009 (Near J K Petrol Pump)",,,,https://www.justdial.com/Surat/Newme-Unisex-Salon-Near-J-K-Petrol-Pump-Adajan-Road/0261PX261-X261-201028103610-V2Z1_BZDET,JustDial
DEV Export,Diamond & Bourse,Diamond exporter,Katargam,"Nandu Doshi Ni Wadi, Katargam, Surat 395004",,,,https://www.justdial.com/Surat/DEV-Export-Nandu-Doshi-Ni-Wadi-Katargam/0261PX261-X261-140702172743-H4C3_BZDET,JustDial + search snippet
Vishal Exports,Diamond & Bourse,Diamond manufacturer & exporter,Katargam,"Katargam, Surat 395004",,,,https://www.justdial.com/Surat/Vishal-Exports-Katargam/0261PX261-X261-140726032149-J1Z3_BZDET,JustDial + search snippet
